# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: Pitch 1 [degrees],Avanti Sensor 1: Roll 1 [degrees],Avanti Sensor 1: Yaw 1 [degrees]
1.903500e+001,-8.910645e-001,-4.300957e-001,-1.943368e+001
1.905000e+001,-8.912178e-001,-4.329533e-001,-1.945860e+001
1.906500e+001,-8.922575e-001,-4.291161e-001,-1.946603e+001
1.908000e+001,-8.936698e-001,-4.319904e-001,-1.945995e+001
1.909500e+001,-8.948202e-001,-4.354581e-001,-1.945246e+001
1.911000e+001,-8.940086e-001,-4.416122e-001,-1.943936e+001
1.912500e+001,-8.604541e-001,-4.363354e-001,-1.945016e+001
1.914000e+001,-8.662528e-001,-4.491172e-001,-1.945306e+001
1.915500e+001,-8.729882e-001,-4.522270e-001,-1.944739e+001
1.917000e+001,-8.770038e-001,-4.624431e-001,-1.947158e+001
1.918500e+001,-8.773257e-001,-4.774444e-001,-1.966431e+001
1.920000e+001,-8.987564e-001,-4.486694e-001,-1.968654e+001
1.921500e+001,-9.100350e-001,-4.516797e-001,-1.968300e+001
1.923000e+001,-9.042950e-001,-4.319973e-001,-1.966423e+001
1.924500e+001,-9.099070e-001,-4.390897e-001,-1.968346e+001
1.926000e+001,-9.206076e-001,-4.392675e-001,-1.964120e+001
1.927500e+001,-9.174125e-001,-4.357060e-001,-1.960954e+001
1.929000e+001,-9.073924e-001,-4.187337e-001,-1.958852e+001
1.930500e+001,-9.087265e-001,-4.164591e-001,-1.960031e+001
1.932000e+001,-9.130082e-001,-4.155351e-001,-1.959005e+001
1.933500e+001,-9.124862e-001,-4.135422e-001,-1.957356e+001
1.935000e+001,-9.139008e-001,-4.117592e-001,-1.958077e+001
1.936500e+001,-9.137647e-001,-4.130645e-001,-1.956141e+001
1.938000e+001,-9.162281e-001,-4.116490e-001,-1.958009e+001
1.939500e+001,-9.146381e-001,-4.126294e-001,-1.958043e+001
1.941000e+001,-9.118684e-001,-4.126727e-001,-1.955573e+001
1.942500e+001,-9.117784e-001,-4.129969e-001,-1.955952e+001
1.944000e+001,-9.103775e-001,-4.138848e-001,-1.955896e+001
1.945500e+001,-9.126130e-001,-4.127084e-001,-1.956141e+001
1.947000e+001,-9.132658e-001,-4.114446e-001,-1.957808e+001
1.948500e+001,-9.173482e-001,-4.146684e-001,-1.958057e+001
1.950000e+001,-9.106012e-001,-4.149975e-001,-1.960883e+001
1.951500e+001,-9.083934e-001,-4.158326e-001,-1.958841e+001
1.953000e+001,-9.087634e-001,-4.110543e-001,-1.957984e+001
1.954500e+001,-9.126972e-001,-4.117688e-001,-1.958698e+001
1.956000e+001,-9.092993e-001,-4.170427e-001,-1.956794e+001
1.957500e+001,-9.069528e-001,-4.163760e-001,-1.956165e+001
1.959000e+001,-9.099318e-001,-4.173293e-001,-1.958259e+001
1.960500e+001,-9.106939e-001,-4.227515e-001,-1.959544e+001
1.962000e+001,-9.114797e-001,-4.232956e-001,-1.958048e+001
1.963500e+001,-9.139270e-001,-4.244359e-001,-1.955632e+001
1.965000e+001,-9.149990e-001,-4.237920e-001,-1.954749e+001
1.966500e+001,-9.153622e-001,-4.273535e-001,-1.957576e+001
1.968000e+001,-9.145685e-001,-4.265514e-001,-1.954859e+001
1.969500e+001,-9.165184e-001,-4.258792e-001,-1.959353e+001
1.971000e+001,-9.158747e-001,-4.236480e-001,-1.960660e+001
1.972500e+001,-9.112905e-001,-4.248092e-001,-1.964068e+001
1.974000e+001,-9.108673e-001,-4.265502e-001,-1.965900e+001
1.975500e+001,-9.143728e-001,-4.264991e-001,-1.963099e+001
1.977000e+001,-9.162133e-001,-4.253841e-001,-1.958351e+001
1.978500e+001,-9.118552e-001,-4.266153e-001,-1.956200e+001
1.980000e+001,-9.092178e-001,-4.252920e-001,-1.957191e+001
1.981500e+001,-9.081333e-001,-4.281722e-001,-1.960488e+001
1.983000e+001,-9.078305e-001,-4.277029e-001,-1.962834e+001
1.984500e+001,-9.064993e-001,-4.282535e-001,-1.960666e+001
1.986000e+001,-9.100865e-001,-4.258811e-001,-1.958853e+001
1.987500e+001,-9.109882e-001,-4.253365e-001,-1.956863e+001
1.989000e+001,-9.118423e-001,-4.243528e-001,-1.957004e+001
1.990500e+001,-9.111695e-001,-4.184874e-001,-1.956736e+001
1.992000e+001,-9.095765e-001,-4.190054e-001,-1.954388e+001
1.993500e+001,-9.108497e-001,-4.178676e-001,-1.954562e+001
1.995000e+001,-9.076463e-001,-4.155312e-001,-1.956577e+001
1.996500e+001,-9.087096e-001,-4.185698e-001,-1.959691e+001
1.998000e+001,-9.155449e-001,-4.168739e-001,-1.959676e+001
1.999500e+001,-9.138102e-001,-4.212508e-001,-1.959303e+001
2.001000e+001,-9.179453e-001,-4.215443e-001,-1.959171e+001
2.002500e+001,-9.134157e-001,-4.154350e-001,-1.957113e+001
2.004000e+001,-9.145132e-001,-4.151680e-001,-1.957948e+001
2.005500e+001,-9.127493e-001,-4.214917e-001,-1.959465e+001
2.007000e+001,-9.141293e-001,-4.271034e-001,-1.959623e+001
2.008500e+001,-9.174998e-001,-4.285799e-001,-1.961697e+001
2.010000e+001,-9.165497e-001,-4.324791e-001,-1.961281e+001
2.011500e+001,-9.192391e-001,-4.320390e-001,-1.959752e+001
2.013000e+001,-9.161496e-001,-4.366077e-001,-1.955914e+001
2.014500e+001,-9.190099e-001,-4.370492e-001,-1.957038e+001
2.016000e+001,-9.268005e-001,-4.363421e-001,-1.960880e+001
2.017500e+001,-9.306459e-001,-4.379679e-001,-1.962887e+001
2.019000e+001,-9.276863e-001,-4.423113e-001,-1.966162e+001
2.020500e+001,-9.402651e-001,-5.026358e-001,-2.012187e+001
2.022000e+001,-9.292738e-001,-4.925065e-001,-2.035924e+001
2.023500e+001,-9.104065e-001,-4.742222e-001,-2.037805e+001
2.025000e+001,-8.964360e-001,-4.661019e-001,-2.036539e+001
2.026500e+001,-9.050855e-001,-4.537019e-001,-2.036547e+001
2.028000e+001,-8.995183e-001,-4.518678e-001,-2.035913e+001
2.029500e+001,-8.942723e-001,-4.449905e-001,-2.035230e+001
2.031000e+001,-9.060282e-001,-4.536637e-001,-2.037763e+001
2.032500e+001,-1.246295e+000,-4.579093e-001,-2.057378e+001
2.034000e+001,-2.842942e+000,-4.360474e-001,-2.058208e+001
2.035500e+001,-4.869405e+000,-3.782925e-001,-2.028234e+001
2.037000e+001,-5.560322e+000,-7.056550e-002,-1.994199e+001
2.038500e+001,-5.669655e+000,-4.090865e-001,-1.980470e+001
2.040000e+001,-5.682343e+000,-4.051263e-001,-1.980534e+001
2.041500e+001,-5.670982e+000,-4.043282e-001,-1.982750e+001
2.043000e+001,-5.731590e+000,-2.706794e-001,-1.983052e+001
2.044500e+001,-5.783234e+000,-1.729983e-001,-1.985891e+001
2.046000e+001,-5.852538e+000,-8.564558e-002,-1.998375e+001
2.047500e+001,-5.856394e+000,-5.203545e-002,-2.008625e+001
2.049000e+001,-5.849312e+000,-3.385834e-002,-2.013874e+001
2.050500e+001,-5.888444e+000,-3.525784e-002,-2.012336e+001
2.052000e+001,-6.003022e+000,-1.816309e-002,-2.002109e+001
2.053500e+001,-6.160262e+000,-1.629204e-002,-1.987847e+001
2.055000e+001,-6.312427e+000,-7.775366e-003,-1.975749e+001
2.056500e+001,-6.756938e+000,-1.627710e-001,-1.966299e+001
2.058000e+001,-7.234028e+000,-1.228278e-001,-1.950944e+001
2.059500e+001,-8.105158e+000,-1.487856e-001,-1.920476e+001
2.061000e+001,-8.907019e+000,-2.657151e-001,-1.898803e+001
2.062500e+001,-9.836167e+000,-2.519087e-001,-1.876728e+001
2.064000e+001,-1.116775e+001,-1.979962e-001,-1.851013e+001
2.065500e+001,-1.224942e+001,-3.290971e-001,-1.823180e+001
2.067000e+001,-1.377592e+001,-5.063013e-002,-1.788742e+001
2.068500e+001,-1.495442e+001,-6.543534e-002,-1.757790e+001
2.070000e+001,-1.608313e+001,-7.266337e-002,-1.732369e+001
2.071500e+001,-1.762730e+001,-8.150459e-002,-1.696154e+001
2.073000e+001,-1.893956e+001,-1.069364e-001,-1.656449e+001
2.074500e+001,-2.098861e+001,1.321635e-003,-1.593496e+001
2.076000e+001,-2.264154e+001,-1.405326e-001,-1.530218e+001
2.077500e+001,-2.470892e+001,-1.225043e-001,-1.454192e+001
2.079000e+001,-2.612581e+001,-6.381808e-002,-1.395110e+001
2.080500e+001,-2.729419e+001,1.484821e-001,-1.357661e+001
2.082000e+001,-2.844382e+001,1.926380e-001,-1.315469e+001
2.083500e+001,-2.927300e+001,2.674381e-001,-1.291686e+001
2.085000e+001,-3.048282e+001,2.931457e-001,-1.260586e+001
2.086500e+001,-3.171003e+001,3.639683e-001,-1.245979e+001
2.088000e+001,-3.314787e+001,4.429379e-001,-1.248013e+001
2.089500e+001,-3.512102e+001,4.733787e-001,-1.243869e+001
2.091000e+001,-3.646283e+001,5.278725e-001,-1.247932e+001
2.092500e+001,-3.790830e+001,6.567276e-001,-1.268435e+001
2.094000e+001,-3.898319e+001,7.195726e-001,-1.267466e+001
2.095500e+001,-4.077719e+001,8.858450e-001,-1.210783e+001
2.097000e+001,-4.224141e+001,1.030093e+000,-1.166763e+001
2.098500e+001,-4.391695e+001,9.702772e-001,-1.115696e+001
2.100000e+001,-4.623351e+001,1.039720e+000,-1.045992e+001
2.101500e+001,-4.817064e+001,1.470461e+000,-9.961031e+000
2.103000e+001,-5.054528e+001,1.539532e+000,-9.572829e+000
2.104500e+001,-5.214703e+001,1.500663e+000,-9.423717e+000
2.106000e+001,-5.374992e+001,1.603389e+000,-9.308868e+000
2.107500e+001,-5.593447e+001,1.556064e+000,-9.051005e+000
2.109000e+001,-5.800006e+001,1.738073e+000,-8.905275e+000
2.110500e+001,-6.032940e+001,1.755341e+000,-8.722759e+000
2.112000e+001,-6.385467e+001,1.742805e+000,-9.027914e+000
2.113500e+001,-6.645511e+001,1.468718e+000,-9.970630e+000
2.115000e+001,-7.009664e+001,1.231591e+000,-1.160462e+001
2.116500e+001,-7.278085e+001,9.535488e-001,-1.293292e+001
2.118000e+001,-7.596793e+001,7.605007e-001,-1.446302e+001
2.119500e+001,-7.790337e+001,5.331117e-001,-1.522738e+001
2.121000e+001,-7.998568e+001,2.881607e-001,-1.559094e+001
2.122500e+001,-8.134193e+001,2.716795e-001,-1.568563e+001
2.124000e+001,-8.276385e+001,2.184351e-001,-1.573374e+001
2.125500e+001,-8.507365e+001,8.224729e-003,-1.598737e+001
2.127000e+001,-8.673975e+001,-3.568621e-001,-1.663122e+001
2.128500e+001,-8.807539e+001,-9.460237e-001,-1.655610e+001
2.130000e+001,-8.900092e+001,-1.358340e+000,-1.659413e+001
2.131500e+001,-9.006087e+001,-1.747375e+000,-1.654442e+001
2.133000e+001,-9.144066e+001,-2.037472e+000,-1.639545e+001
2.134500e+001,-9.245463e+001,-2.059584e+000,-1.632987e+001
2.136000e+001,-9.391616e+001,-2.221317e+000,-1.640023e+001
2.137500e+001,-9.513752e+001,-2.005164e+000,-1.621140e+001
2.139000e+001,-9.703802e+001,-1.544688e+000,-1.553632e+001
2.140500e+001,-9.855763e+001,-1.052971e+000,-1.515454e+001
2.142000e+001,-1.000278e+002,-4.732286e-001,-1.472280e+001
2.143500e+001,-1.019773e+002,2.260932e-001,-1.436690e+001
2.145000e+001,-1.033130e+002,3.007495e-001,-1.414095e+001
2.146500e+001,-1.050265e+002,4.222951e-001,-1.383826e+001
2.148000e+001,-1.064402e+002,3.780982e-001,-1.378332e+001
2.149500e+001,-1.079831e+002,2.804169e-001,-1.389654e+001
2.151000e+001,-1.099685e+002,7.804937e-001,-1.409346e+001
2.152500e+001,-1.114976e+002,6.430789e-001,-1.418578e+001
2.154000e+001,-1.134048e+002,6.547133e-001,-1.389059e+001
2.155500e+001,-1.149829e+002,9.625220e-001,-1.355975e+001
2.157000e+001,-1.168388e+002,1.212869e+000,-1.327162e+001
2.158500e+001,-1.196034e+002,1.355142e+000,-1.286152e+001
2.160000e+001,-1.216657e+002,1.265589e+000,-1.259838e+001
2.161500e+001,-1.244336e+002,1.231336e+000,-1.255049e+001
2.163000e+001,-1.265616e+002,1.116651e+000,-1.254362e+001
2.164500e+001,-1.296962e+002,1.121429e+000,-1.231873e+001
2.166000e+001,-1.321476e+002,1.089104e+000,-1.212747e+001
2.167500e+001,-1.342009e+002,1.097623e+000,-1.205496e+001
2.169000e+001,-1.365006e+002,1.156752e+000,-1.232014e+001
2.170500e+001,-1.382168e+002,1.289816e+000,-1.272028e+001
2.172000e+001,-1.406518e+002,1.593264e+000,-1.328977e+001
2.173500e+001,-1.425935e+002,1.845963e+000,-1.379388e+001
2.175000e+001,-1.444649e+002,1.825046e+000,-1.447235e+001
2.176500e+001,-1.463290e+002,1.574474e+000,-1.503887e+001
2.178000e+001,-1.466730e+002,1.376216e+000,-1.515515e+001
2.179500e+001,-1.470202e+002,1.414490e+000,-1.529571e+001
2.181000e+001,-1.473386e+002,1.502223e+000,-1.532777e+001
2.182500e+001,-1.479884e+002,1.624826e+000,-1.558394e+001
2.184000e+001,-1.486440e+002,1.686464e+000,-1.581146e+001
2.185500e+001,-1.493912e+002,1.669411e+000,-1.603153e+001
2.187000e+001,-1.506531e+002,1.765199e+000,-1.615623e+001
2.188500e+001,-1.514110e+002,1.771909e+000,-1.627087e+001
2.190000e+001,-1.520249e+002,1.816381e+000,-1.636043e+001
2.191500e+001,-1.523812e+002,1.682986e+000,-1.648550e+001
2.193000e+001,-1.527161e+002,1.498932e+000,-1.663871e+001
2.194500e+001,-1.531808e+002,1.367393e+000,-1.673651e+001
2.196000e+001,-1.533590e+002,1.401031e+000,-1.660696e+001
2.197500e+001,-1.538040e+002,1.658008e+000,-1.629783e+001
2.199000e+001,-1.544271e+002,1.774738e+000,-1.614360e+001
2.200500e+001,-1.549510e+002,1.742321e+000,-1.606652e+001
2.202000e+001,-1.554507e+002,1.675160e+000,-1.595929e+001
2.203500e+001,-1.555357e+002,1.574411e+000,-1.574856e+001
2.205000e+001,-1.555506e+002,1.577062e+000,-1.529756e+001
2.206500e+001,-1.555974e+002,1.666373e+000,-1.501363e+001
2.208000e+001,-1.558002e+002,1.598698e+000,-1.486321e+001
2.209500e+001,-1.564359e+002,1.459351e+000,-1.505456e+001
2.211000e+001,-1.571461e+002,1.399183e+000,-1.518870e+001
2.212500e+001,-1.583862e+002,8.936150e-001,-1.562929e+001
2.214000e+001,-1.594742e+002,8.560990e-001,-1.580679e+001
2.215500e+001,-1.609821e+002,9.720742e-001,-1.573417e+001
2.217000e+001,-1.624120e+002,7.507971e-001,-1.577800e+001
2.218500e+001,-1.638095e+002,8.503109e-001,-1.563456e+001
2.220000e+001,-1.653088e+002,5.969549e-001,-1.525775e+001
2.221500e+001,-1.661463e+002,5.527539e-001,-1.492060e+001
2.223000e+001,-1.673132e+002,6.151154e-001,-1.469678e+001
2.224500e+001,-1.696564e+002,7.295737e-001,-1.494430e+001
2.226000e+001,-1.775593e+002,7.494505e-001,-1.643783e+001
2.227500e+001,-1.783767e+002,6.157519e-001,-1.661769e+001
2.229000e+001,-1.778746e+002,5.862952e-001,-1.669574e+001
2.230500e+001,-1.779551e+002,5.115967e-001,-1.673258e+001
2.232000e+001,-1.779199e+002,5.056485e-001,-1.676867e+001
2.233500e+001,-1.779902e+002,5.438110e-001,-1.688068e+001
2.235000e+001,-1.780268e+002,5.872205e-001,-1.696391e+001
2.236500e+001,-1.783407e+002,6.045638e-001,-1.727355e+001
2.238000e+001,-1.787461e+002,7.065606e-001,-1.767410e+001
2.239500e+001,-1.787887e+002,7.650735e-001,-1.778473e+001
2.241000e+001,-1.788062e+002,7.804396e-001,-1.779641e+001
2.242500e+001,-1.787980e+002,7.888659e-001,-1.778597e+001
2.244000e+001,-1.787398e+002,7.319435e-001,-1.781802e+001
2.245500e+001,-1.786604e+002,7.035069e-001,-1.782134e+001
2.247000e+001,-1.786476e+002,6.438373e-001,-1.783724e+001
2.248500e+001,-1.786634e+002,6.818857e-001,-1.793835e+001
2.250000e+001,-1.786614e+002,6.823954e-001,-1.803503e+001
2.251500e+001,-1.786794e+002,6.629153e-001,-1.817685e+001
2.253000e+001,-1.786975e+002,6.580471e-001,-1.820787e+001
2.254500e+001,-1.787343e+002,6.334885e-001,-1.823671e+001
2.256000e+001,-1.788620e+002,6.701399e-001,-1.821866e+001
2.257500e+001,-1.788868e+002,6.968070e-001,-1.806138e+001
2.259000e+001,-1.789293e+002,6.795257e-001,-1.773470e+001
2.260500e+001,-1.795097e+002,6.876328e-001,-1.729489e+001
2.262000e+001,1.793497e+002,6.619539e-001,-1.685843e+001
2.263500e+001,1.786234e+002,6.734352e-001,-1.635985e+001
2.265000e+001,1.793557e+002,6.376666e-001,-1.596912e+001
2.266500e+001,-1.797052e+002,7.032579e-001,-1.555700e+001
2.268000e+001,-1.798708e+002,7.038170e-001,-1.544550e+001
2.269500e+001,1.791329e+002,6.352673e-001,-1.547741e+001
2.271000e+001,1.788371e+002,6.630587e-001,-1.550926e+001
2.272500e+001,1.792050e+002,6.409170e-001,-1.551354e+001
2.274000e+001,-1.799355e+002,6.904823e-001,-1.551425e+001
2.275500e+001,-1.798787e+002,6.822891e-001,-1.551965e+001
2.277000e+001,1.793078e+002,6.406516e-001,-1.556249e+001
2.278500e+001,1.789251e+002,6.362343e-001,-1.557605e+001
2.280000e+001,1.791087e+002,6.357024e-001,-1.558102e+001
2.281500e+001,1.798605e+002,6.645613e-001,-1.559149e+001
2.283000e+001,-1.799616e+002,6.665930e-001,-1.557648e+001
2.284500e+001,1.796039e+002,6.559374e-001,-1.557705e+001
2.286000e+001,1.790014e+002,6.088486e-001,-1.553722e+001
2.287500e+001,1.792661e+002,6.006743e-001,-1.557369e+001
2.289000e+001,1.797671e+002,6.214532e-001,-1.557533e+001
2.290500e+001,1.799541e+002,6.260018e-001,-1.557903e+001
2.292000e+001,1.794336e+002,5.903457e-001,-1.556892e+001
2.293500e+001,1.790457e+002,5.624619e-001,-1.558609e+001
2.295000e+001,1.792904e+002,5.623226e-001,-1.559799e+001
2.296500e+001,1.797128e+002,5.935835e-001,-1.560740e+001
2.298000e+001,1.798466e+002,6.053009e-001,-1.563407e+001
2.299500e+001,1.794063e+002,5.846574e-001,-1.563608e+001
2.301000e+001,1.790757e+002,5.646115e-001,-1.562923e+001
2.302500e+001,1.793188e+002,5.829700e-001,-1.560136e+001
2.304000e+001,1.796699e+002,6.018382e-001,-1.559817e+001
2.305500e+001,1.797524e+002,5.939533e-001,-1.565062e+001
2.307000e+001,1.793669e+002,5.608537e-001,-1.566994e+001
2.308500e+001,1.790923e+002,5.312106e-001,-1.568396e+001
2.310000e+001,1.793229e+002,5.514651e-001,-1.568433e+001
2.311500e+001,1.796140e+002,5.574124e-001,-1.566076e+001
2.313000e+001,1.796340e+002,5.503386e-001,-1.567927e+001
2.314500e+001,1.793571e+002,5.279590e-001,-1.567836e+001
2.316000e+001,1.791286e+002,5.055534e-001,-1.571054e+001
2.317500e+001,1.793374e+002,5.244379e-001,-1.573982e+001
2.319000e+001,1.795731e+002,5.196894e-001,-1.573067e+001
2.320500e+001,1.795340e+002,5.163518e-001,-1.570848e+001
2.322000e+001,1.792760e+002,4.998957e-001,-1.570033e+001
2.323500e+001,1.791489e+002,4.780984e-001,-1.570671e+001
2.325000e+001,1.793895e+002,4.900603e-001,-1.573437e+001
2.326500e+001,1.795449e+002,5.060071e-001,-1.573695e+001
2.328000e+001,1.794247e+002,4.940096e-001,-1.572567e+001
2.329500e+001,1.791992e+002,4.670131e-001,-1.574081e+001
2.331000e+001,1.792410e+002,4.789342e-001,-1.577009e+001
2.332500e+001,1.794254e+002,4.884568e-001,-1.575885e+001
2.334000e+001,1.794771e+002,4.983633e-001,-1.580379e+001
2.335500e+001,1.792796e+002,4.822001e-001,-1.583264e+001
2.337000e+001,1.791680e+002,4.605913e-001,-1.587075e+001
2.338500e+001,1.793316e+002,4.736864e-001,-1.592769e+001
2.340000e+001,1.794277e+002,4.752098e-001,-1.594734e+001
2.341500e+001,1.793722e+002,4.664991e-001,-1.596599e+001
2.343000e+001,1.791630e+002,4.388489e-001,-1.597801e+001
2.344500e+001,1.792209e+002,4.456013e-001,-1.597214e+001
2.346000e+001,1.793830e+002,4.580906e-001,-1.597398e+001
2.347500e+001,1.793367e+002,4.592032e-001,-1.599262e+001
2.349000e+001,1.791977e+002,4.475657e-001,-1.599277e+001
2.350500e+001,1.791770e+002,4.344446e-001,-1.601464e+001
2.352000e+001,1.793097e+002,4.448570e-001,-1.598990e+001
2.353500e+001,1.793050e+002,4.420903e-001,-1.599699e+001
2.355000e+001,1.791804e+002,4.303489e-001,-1.604115e+001
2.356500e+001,1.791781e+002,4.280096e-001,-1.608669e+001
2.358000e+001,1.792778e+002,4.331375e-001,-1.609808e+001
2.359500e+001,1.792971e+002,4.327998e-001,-1.609894e+001
2.361000e+001,1.791551e+002,4.113956e-001,-1.612456e+001
2.362500e+001,1.791600e+002,4.087033e-001,-1.615255e+001
2.364000e+001,1.792750e+002,4.170624e-001,-1.618058e+001
2.365500e+001,1.792496e+002,4.103498e-001,-1.619580e+001
2.367000e+001,1.791727e+002,4.047576e-001,-1.619860e+001
2.368500e+001,1.791780e+002,3.987141e-001,-1.621726e+001
2.370000e+001,1.792653e+002,3.978564e-001,-1.620362e+001
2.371500e+001,1.792241e+002,3.890283e-001,-1.620130e+001
2.373000e+001,1.791565e+002,3.745062e-001,-1.621064e+001
2.374500e+001,1.792133e+002,3.803843e-001,-1.624712e+001
2.376000e+001,1.792403e+002,3.788774e-001,-1.626180e+001
2.377500e+001,1.792129e+002,3.694014e-001,-1.626615e+001
2.379000e+001,1.791577e+002,3.637780e-001,-1.626676e+001
2.380500e+001,1.792103e+002,3.648294e-001,-1.628876e+001
2.382000e+001,1.792216e+002,3.723376e-001,-1.631398e+001
2.383500e+001,1.791544e+002,3.671780e-001,-1.632723e+001
2.385000e+001,1.791549e+002,3.627234e-001,-1.634034e+001
2.386500e+001,1.791931e+002,3.573425e-001,-1.634542e+001
2.388000e+001,1.791873e+002,3.542747e-001,-1.633827e+001
2.389500e+001,1.791404e+002,3.486085e-001,-1.631902e+001
2.391000e+001,1.791644e+002,3.403095e-001,-1.633004e+001
2.392500e+001,1.792011e+002,3.461273e-001,-1.634006e+001
2.394000e+001,1.791490e+002,3.415620e-001,-1.635652e+001
2.395500e+001,1.791434e+002,3.370431e-001,-1.635916e+001
2.397000e+001,1.791736e+002,3.406748e-001,-1.640778e+001
2.398500e+001,1.791719e+002,3.404138e-001,-1.642764e+001
2.400000e+001,1.791412e+002,3.362513e-001,-1.643693e+001
2.401500e+001,1.791482e+002,3.348623e-001,-1.643729e+001
2.403000e+001,1.791855e+002,3.380618e-001,-1.642161e+001
2.404500e+001,1.791517e+002,3.275271e-001,-1.642085e+001
2.406000e+001,1.791288e+002,3.227842e-001,-1.642218e+001
2.407500e+001,1.791604e+002,3.289352e-001,-1.641387e+001
2.409000e+001,1.791513e+002,3.221414e-001,-1.640323e+001
2.410500e+001,1.791414e+002,3.245868e-001,-1.641034e+001
2.412000e+001,1.791374e+002,3.257487e-001,-1.641768e+001
2.413500e+001,1.791616e+002,3.273202e-001,-1.640607e+001
2.415000e+001,1.791338e+002,3.227155e-001,-1.641780e+001
2.416500e+001,1.791127e+002,3.138660e-001,-1.643944e+001
2.418000e+001,1.791365e+002,3.216222e-001,-1.648303e+001
2.419500e+001,1.791204e+002,3.170478e-001,-1.649686e+001
2.421000e+001,1.790867e+002,3.151706e-001,-1.650079e+001
2.422500e+001,1.787891e+002,2.885597e-001,-1.653060e+001
2.424000e+001,1.784163e+002,2.882316e-001,-1.655258e+001
2.425500e+001,1.782453e+002,2.988460e-001,-1.654419e+001
2.427000e+001,1.781408e+002,2.940084e-001,-1.646428e+001
2.428500e+001,1.777859e+002,2.996530e-001,-1.628968e+001
2.430000e+001,1.770204e+002,2.787468e-001,-1.608601e+001
2.431500e+001,1.764831e+002,2.675173e-001,-1.602773e+001
2.433000e+001,1.762128e+002,2.840205e-001,-1.600978e+001
2.434500e+001,1.761522e+002,2.845154e-001,-1.602023e+001
2.436000e+001,1.760780e+002,2.940179e-001,-1.602148e+001
2.437500e+001,1.759579e+002,2.918857e-001,-1.602871e+001
2.439000e+001,1.758062e+002,2.901037e-001,-1.604227e+001
2.440500e+001,1.756267e+002,2.965171e-001,-1.602306e+001
2.442000e+001,1.754827e+002,2.964088e-001,-1.602538e+001
2.443500e+001,1.752607e+002,2.770440e-001,-1.595448e+001
2.445000e+001,1.750418e+002,2.830624e-001,-1.578833e+001
2.446500e+001,1.748645e+002,3.031027e-001,-1.574044e+001
2.448000e+001,1.744988e+002,3.099906e-001,-1.571124e+001
2.449500e+001,1.740062e+002,3.305990e-001,-1.570722e+001
2.451000e+001,1.733670e+002,3.385185e-001,-1.564525e+001
2.452500e+001,1.728794e+002,3.580561e-001,-1.555992e+001
2.454000e+001,1.723984e+002,3.741133e-001,-1.542625e+001
2.455500e+001,1.719444e+002,3.889161e-001,-1.541952e+001
2.457000e+001,1.715746e+002,3.849314e-001,-1.543384e+001
2.458500e+001,1.710700e+002,3.355187e-001,-1.539069e+001
2.460000e+001,1.706546e+002,2.973370e-001,-1.534097e+001
2.461500e+001,1.700444e+002,2.838808e-001,-1.531273e+001
2.463000e+001,1.694245e+002,3.139452e-001,-1.530060e+001
2.464500e+001,1.687382e+002,2.770134e-001,-1.531944e+001
2.466000e+001,1.675547e+002,3.481393e-001,-1.538087e+001
